timestamp,month,hour,day_of_year,temperature,wind_speed,solar_radiation,cloud_cover,day_of_week,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2019-01-01 16:00:00,1,16,1,-11.02351438217589,7.405889742446217,369.5318401983418,0.8317380725613996,1,-0.8660254037844384,-0.5000000000000004,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 17:00:00,1,17,1,-8.868859588839644,8.550918144561882,248.2214105288736,0.714920587087488,1,-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 18:00:00,1,18,1,-11.483773273627271,7.722278569212779,12.050156883118092,1.0,1,-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 19:00:00,1,19,1,-12.321961656700775,7.225997627998901,0.0,0.6825804083095293,1,-0.9659258262890684,0.2588190451025203,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 20:00:00,1,20,1,-6.066554603663937,11.281403448615482,0.0,0.6479795599363326,1,-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 21:00:00,1,21,1,-8.654811629490661,12.794223195207222,30.189453536587923,0.8108861214943435,1,-0.7071067811865477,0.7071067811865474,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 22:00:00,1,22,1,-7.032668713209006,12.488212182909212,0.0,1.0,1,-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-01 23:00:00,1,23,1,-8.811316720524374,9.83873743182982,0.0,0.6272447740062683,1,-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387
2019-01-02 00:00:00,1,0,2,-5.700272276636673,10.360019034366818,0.5348603562615216,1.0,2,0.0,1.0,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 01:00:00,1,1,2,-3.0955664226539716,6.661925554141385,47.546105926058274,0.5355386477548965,2,0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 02:00:00,1,2,2,-4.413493982430913,8.36052815600356,65.35177159774388,0.8147070995130807,2,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 03:00:00,1,3,2,-0.3245768849622261,8.823104115173525,0.0,0.5814410492114107,2,0.7071067811865475,0.7071067811865476,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 04:00:00,1,4,2,-1.4826571885017246,9.365700272491868,53.04143434929421,0.3420764017952925,2,0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 05:00:00,1,5,2,-0.3652651957275195,9.311427594358284,3.6133954884448936,0.9373466355869896,2,0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 06:00:00,1,6,2,-0.8149200520451012,8.609229336441587,0.0,0.828494052905716,2,1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 07:00:00,1,7,2,3.9226786728769096,9.85088959880703,184.5460974806805,0.5069907745350849,2,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 08:00:00,1,8,2,-0.3083742581399815,9.17601001903886,326.35041068096314,0.610733503034983,2,0.8660254037844387,-0.49999999999999983,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 09:00:00,1,9,2,-3.1913947795653694,9.16919283375653,551.2041340800693,0.7402892856618374,2,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 10:00:00,1,10,2,-0.4664170033799297,7.026005997243485,617.5707452057576,0.5306187200987734,2,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 11:00:00,1,11,2,-5.759098902015747,6.351474117489214,626.3468590329577,0.5345423036315387,2,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 12:00:00,1,12,2,-4.193779637576796,9.38112120543219,639.6058932786536,0.4843649605673288,2,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 13:00:00,1,13,2,-9.824942300858462,7.542648193470555,689.1935164900586,0.4578181004592265,2,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 14:00:00,1,14,2,-9.767878925383169,7.1038137999823014,497.8436346504968,0.4851811985479917,2,-0.4999999999999998,-0.8660254037844388,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 15:00:00,1,15,2,-7.753318261780796,10.613788389229075,479.38432556478733,0.5269847670168275,2,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 16:00:00,1,16,2,-7.464700686517677,8.387468282771762,368.8473331991828,0.5634276994173241,2,-0.8660254037844384,-0.5000000000000004,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 17:00:00,1,17,2,-9.098399396651708,13.612469347282964,132.09909910183126,0.582951641563022,2,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 18:00:00,1,18,2,-9.842803392362788,10.211073523238998,49.69935784526657,0.788113811088373,2,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 19:00:00,1,19,2,-10.043343350210227,6.924658827688162,59.5503274875346,0.7360707041663355,2,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 20:00:00,1,20,2,-11.898677827243354,10.661192036693643,0.0,0.6497165485288002,2,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 21:00:00,1,21,2,-9.586729150308464,9.691312021281858,0.0,1.0,2,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 22:00:00,1,22,2,-8.032784369505885,6.865212092329344,49.73465756607357,1.0,2,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-02 23:00:00,1,23,2,-3.791357600661084,7.306173128995969,0.0,0.8640357197112589,2,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387
2019-01-03 00:00:00,1,0,3,-3.863722248635683,10.53139938051968,0.0,0.8823862986553515,3,0.0,1.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 01:00:00,1,1,3,-6.78294391298547,5.772385076292488,0.0,0.7305789078952641,3,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 02:00:00,1,2,3,-1.402790888983016,5.530811129614416,0.0,1.0,3,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 03:00:00,1,3,3,-1.7855894826725014,9.054205130097696,55.40989482129427,1.0,3,0.7071067811865475,0.7071067811865476,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 04:00:00,1,4,3,-1.5746758094623303,8.842413247597715,30.29660471622943,0.8363329352640513,3,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 05:00:00,1,5,3,1.5020228813544716,9.312160039353286,0.0,0.7648023953906793,3,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 06:00:00,1,6,3,2.5110402172192963,8.850237915322019,7.107400626502026,0.9373867542601528,3,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 07:00:00,1,7,3,2.141230541905133,9.85946932255863,117.80615977307902,0.8172321963461052,3,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 08:00:00,1,8,3,-1.899266855295689,12.96876779998812,316.2499930259969,0.6190606059777257,3,0.8660254037844387,-0.49999999999999983,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 09:00:00,1,9,3,-1.6338496735422972,8.604553869479064,578.2091038675511,0.7511988333196895,3,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 10:00:00,1,10,3,-1.3884319649654782,6.058793401748581,615.7158312344095,0.7969156014118315,3,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 11:00:00,1,11,3,-1.3057733480152822,5.689904512920446,730.2616733441981,0.4221502729175072,3,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 12:00:00,1,12,3,-5.509307303463185,7.770564857948315,719.4783863281565,1.0,3,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 13:00:00,1,13,3,-6.216372006612843,7.825373306684385,749.471475256106,0.2727255217628975,3,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 14:00:00,1,14,3,-9.26362877578466,6.22091913557801,513.0982219754652,0.4389459346656717,3,-0.4999999999999998,-0.8660254037844388,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 15:00:00,1,15,3,-10.478905981866683,5.445062136603022,491.13426528197624,0.703753272773692,3,-0.7071067811865471,-0.7071067811865479,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 16:00:00,1,16,3,-7.256034201906402,7.618561874580421,436.17794826469697,1.0,3,-0.8660254037844384,-0.5000000000000004,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 17:00:00,1,17,3,-6.6681079020763026,15.290595446934503,231.02091039973573,0.6789278492023023,3,-0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 18:00:00,1,18,3,-9.694979070933272,9.722987629489255,66.26861293950965,0.6559424385500662,3,-1.0,-1.8369701987210297e-16,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 19:00:00,1,19,3,-7.3735221634339,9.441597423163376,0.0,0.9789399967549328,3,-0.9659258262890684,0.2588190451025203,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 20:00:00,1,20,3,-8.15781379659953,8.167538724976245,0.0,0.8193728195255694,3,-0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 21:00:00,1,21,3,-9.376732242915594,7.7670626936283105,0.0,1.0,3,-0.7071067811865477,0.7071067811865474,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 22:00:00,1,22,3,-6.328167616755779,10.055349608390593,0.0,0.8549355910890997,3,-0.5000000000000004,0.8660254037844384,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-03 23:00:00,1,23,3,-2.7689809203532754,6.347856776912069,40.35302811042595,0.6976583926431925,3,-0.25881904510252157,0.9659258262890681,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387
2019-01-04 00:00:00,1,0,4,-4.557751143042727,17.102577445623353,25.6605525210426,1.0,4,0.0,1.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 01:00:00,1,1,4,-0.0627165276822081,6.486949660805912,0.0,0.2832285343281366,4,0.25881904510252074,0.9659258262890683,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 02:00:00,1,2,4,-7.2255892730023135,10.422137615080391,25.40953274258403,1.0,4,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 03:00:00,1,3,4,0.6932398498603611,6.600529480569697,7.122587952603042,1.0,4,0.7071067811865475,0.7071067811865476,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 04:00:00,1,4,4,0.0181220905757115,8.970913300412928,48.11088506997417,0.7249887958388377,4,0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 05:00:00,1,5,4,-0.2544846343092181,10.817169393630056,47.634337745408494,1.0,4,0.9659258262890683,0.25881904510252074,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 06:00:00,1,6,4,0.6974224882481808,5.93713611819659,0.0,0.5998228142954285,4,1.0,6.123233995736766e-17,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 07:00:00,1,7,4,-3.631607762579268,6.745305371484827,195.1639175070188,0.9980831330150292,4,0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 08:00:00,1,8,4,-0.595315821575654,6.838613324405642,267.1522263941087,0.3075776315348586,4,0.8660254037844387,-0.49999999999999983,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 09:00:00,1,9,4,-0.2363400158665932,7.996414572030879,502.46803828514504,0.4327989811942413,4,0.7071067811865476,-0.7071067811865475,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 10:00:00,1,10,4,0.969689024660208,9.322271824783291,637.4645435747442,0.3846266678793736,4,0.49999999999999994,-0.8660254037844387,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 11:00:00,1,11,4,-4.228544275857514,15.478200222419911,611.6126522744865,0.4341975741718002,4,0.258819045102521,-0.9659258262890682,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 12:00:00,1,12,4,-6.103086270609198,7.393163011445749,680.3679910345842,0.5764228772200123,4,1.2246467991473532e-16,-1.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 13:00:00,1,13,4,-6.7837083775045,15.048748761174224,677.7749383751346,0.4191336334359284,4,-0.2588190451025208,-0.9659258262890683,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 14:00:00,1,14,4,-5.155294829418675,9.660185397424105,618.9450754083346,0.2070168426693913,4,-0.4999999999999998,-0.8660254037844388,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 15:00:00,1,15,4,-7.364130751436191,6.446137634304818,481.8868162193736,0.7546647735284522,4,-0.7071067811865471,-0.7071067811865479,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 16:00:00,1,16,4,-9.875746491279092,8.229975673089214,291.98115628357925,0.7338968387297765,4,-0.8660254037844384,-0.5000000000000004,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 17:00:00,1,17,4,-8.289193330041453,6.126472187265975,178.78125803756657,0.8782464087931603,4,-0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 18:00:00,1,18,4,-9.291943966126745,7.823311754774833,0.0,0.908490235997476,4,-1.0,-1.8369701987210297e-16,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 19:00:00,1,19,4,-7.3784382152023875,7.680500301521462,0.0,1.0,4,-0.9659258262890684,0.2588190451025203,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 20:00:00,1,20,4,-10.22033227149972,9.017285186509572,0.0,0.8590101835120599,4,-0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 21:00:00,1,21,4,-8.676957263951097,10.434448245190715,0.0,1.0,4,-0.7071067811865477,0.7071067811865474,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 22:00:00,1,22,4,-7.770315371087141,8.415406980618732,0.0,0.718967324524035,4,-0.5000000000000004,0.8660254037844384,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-04 23:00:00,1,23,4,-8.70722418659967,6.583403860866088,0.0,0.7303725782765099,4,-0.25881904510252157,0.9659258262890681,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387
2019-01-05 00:00:00,1,0,5,-3.82470620395536,13.74310223222104,0.0,1.0,5,0.0,1.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 01:00:00,1,1,5,-2.6007409882121295,15.966791033621336,46.54100625186594,1.0,5,0.25881904510252074,0.9659258262890683,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 02:00:00,1,2,5,-1.9067198447995903,8.229845247706459,63.07304019944024,0.9938480763745688,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 03:00:00,1,3,5,-1.3505871189020695,9.57106644970413,121.96671393596333,0.7012780652464405,5,0.7071067811865475,0.7071067811865476,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 04:00:00,1,4,5,-2.9175612232631476,8.103215096854985,84.5825204198832,0.6851731607592508,5,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 05:00:00,1,5,5,-0.4286082721698885,9.091585374857356,0.0,1.0,5,0.9659258262890683,0.25881904510252074,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 06:00:00,1,6,5,-0.1023757911380508,9.243237827537616,0.0,1.0,5,1.0,6.123233995736766e-17,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 07:00:00,1,7,5,-1.1918721650824082,6.340533781070713,178.61929391838837,0.7887380627536209,5,0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 08:00:00,1,8,5,-0.4093911624943365,7.914302124542416,342.98890974271353,1.0,5,0.8660254037844387,-0.49999999999999983,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 09:00:00,1,9,5,-0.0733111385226973,12.10696840230105,494.5862282949027,0.7587476278516657,5,0.7071067811865476,-0.7071067811865475,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 10:00:00,1,10,5,1.855425044336548,11.70703547677033,721.8634881834107,0.3978521518768465,5,0.49999999999999994,-0.8660254037844387,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 11:00:00,1,11,5,-2.773695906908229,7.875351123643888,616.7655601707489,0.5341956799981032,5,0.258819045102521,-0.9659258262890682,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 12:00:00,1,12,5,-3.901845976638983,9.29916917463646,658.8572460980822,0.5801937634194768,5,1.2246467991473532e-16,-1.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 13:00:00,1,13,5,-5.85993381512945,8.03542966438244,753.0594339648234,0.6066016272815044,5,-0.2588190451025208,-0.9659258262890683,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 14:00:00,1,14,5,-10.754489188682594,10.627265548827928,570.6848499517903,0.869292670253412,5,-0.4999999999999998,-0.8660254037844388,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 15:00:00,1,15,5,-8.005508414915681,5.9817465895934925,510.7885943168774,0.475709830929566,5,-0.7071067811865471,-0.7071067811865479,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 16:00:00,1,16,5,-8.626613357124652,10.167832129149163,398.99976994780894,0.4627971879959587,5,-0.8660254037844384,-0.5000000000000004,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 17:00:00,1,17,5,-4.320091664559282,14.122885715145898,204.0835264968789,0.9219186708886647,5,-0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 18:00:00,1,18,5,-9.801668687646757,7.162754404216717,9.588281655124698,0.7777027460332312,5,-1.0,-1.8369701987210297e-16,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 19:00:00,1,19,5,-8.64348120486263,13.33322231142362,46.930538484699206,1.0,5,-0.9659258262890684,0.2588190451025203,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 20:00:00,1,20,5,-8.816497316417191,9.448509183567978,0.0,1.0,5,-0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 21:00:00,1,21,5,-10.289836739256314,8.460679727680562,0.0,0.774020357350354,5,-0.7071067811865477,0.7071067811865474,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 22:00:00,1,22,5,-4.6313011290544726,7.859190696847268,26.781879423258182,1.0,5,-0.5000000000000004,0.8660254037844384,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-05 23:00:00,1,23,5,-4.207175918223571,13.523073621143132,0.0,1.0,5,-0.25881904510252157,0.9659258262890681,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387
2019-01-06 00:00:00,1,0,6,-2.7614585047924898,8.093982287494901,70.82919116723463,1.0,6,0.0,1.0,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 01:00:00,1,1,6,-4.868202082955458,15.063423825194054,15.169618759889056,0.8596204162420662,6,0.25881904510252074,0.9659258262890683,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 02:00:00,1,2,6,0.9620662229936144,14.33166062930131,7.651587639057509,0.968159372887458,6,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 03:00:00,1,3,6,-3.611690618530408,7.620722299471216,0.0,0.4634776224412318,6,0.7071067811865475,0.7071067811865476,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 04:00:00,1,4,6,1.1603188076441495,8.25906673343984,0.0,1.0,6,0.8660254037844386,0.5000000000000001,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 05:00:00,1,5,6,4.867017984186715,5.810662410381448,0.0,0.1968567246261602,6,0.9659258262890683,0.25881904510252074,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 06:00:00,1,6,6,-1.3245950491399603,8.593007162782659,40.371492514779945,0.7956445837545817,6,1.0,6.123233995736766e-17,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 07:00:00,1,7,6,-0.646488726638786,8.911992103439088,74.21282116668905,0.4872813783902017,6,0.9659258262890683,-0.25881904510252063,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
2019-01-06 08:00:00,1,8,6,0.1859073502188925,12.655889044117767,383.3721049990246,0.6338989743134602,6,0.8660254037844387,-0.49999999999999983,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387
