timestamp,month_weather,hour_weather,day_of_year_weather,temperature,wind_speed,solar_radiation,cloud_cover,day_of_week_weather,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,solar_generation,wind_generation,hour_power,day_of_year_power,month_power,day_of_week_power
2019-01-02 07:00:00,1,7,2,3.9226786728769096,9.85088959880703,184.5460974806805,0.5069907745350849,2,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,16.017927626223525,55.61112286542719,7,2,1,2
2019-01-02 08:00:00,1,8,2,-0.3083742581399815,9.17601001903886,326.35041068096314,0.610733503034983,2,0.8660254037844387,-0.49999999999999983,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,39.29133489370353,59.3959049749147,8,2,1,2
2019-01-02 09:00:00,1,9,2,-3.1913947795653694,9.16919283375653,551.2041340800693,0.7402892856618374,2,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,56.87590545387189,72.24523991728203,9,2,1,2
2019-01-02 10:00:00,1,10,2,-0.4664170033799297,7.026005997243485,617.5707452057576,0.5306187200987734,2,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,55.82512379408882,69.30811431763152,10,2,1,2
2019-01-02 11:00:00,1,11,2,-5.759098902015747,6.351474117489214,626.3468590329577,0.5345423036315387,2,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,80.15182489636463,84.15586595731472,11,2,1,2
2019-01-02 12:00:00,1,12,2,-4.193779637576796,9.38112120543219,639.6058932786536,0.4843649605673288,2,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,76.40010516299094,86.96395598292403,12,2,1,2
2019-01-02 13:00:00,1,13,2,-9.824942300858462,7.542648193470555,689.1935164900586,0.4578181004592265,2,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,76.24518007421382,99.89150285347849,13,2,1,2
2019-01-02 14:00:00,1,14,2,-9.767878925383169,7.1038137999823014,497.8436346504968,0.4851811985479917,2,-0.4999999999999998,-0.8660254037844388,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,69.95503598424172,106.7265160388596,14,2,1,2
2019-01-02 15:00:00,1,15,2,-7.753318261780796,10.613788389229075,479.38432556478733,0.5269847670168275,2,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,59.046518063685866,91.43948931353908,15,2,1,2
2019-01-02 16:00:00,1,16,2,-7.464700686517677,8.387468282771762,368.8473331991828,0.5634276994173241,2,-0.8660254037844384,-0.5000000000000004,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,35.6417229982341,70.2009111629373,16,2,1,2
2019-01-02 17:00:00,1,17,2,-9.098399396651708,13.612469347282964,132.09909910183126,0.582951641563022,2,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,18.31799130647469,59.85224492068557,17,2,1,2
2019-01-02 18:00:00,1,18,2,-9.842803392362788,10.211073523238998,49.69935784526657,0.788113811088373,2,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,7.823635781735294e-15,57.81358383868438,18,2,1,2
2019-01-02 19:00:00,1,19,2,-10.043343350210227,6.924658827688162,59.5503274875346,0.7360707041663355,2,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.0,55.77884223731294,19,2,1,2
2019-01-02 20:00:00,1,20,2,-11.898677827243354,10.661192036693643,0.0,0.6497165485288002,2,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.0,45.20747626414152,20,2,1,2
2019-01-02 21:00:00,1,21,2,-9.586729150308464,9.691312021281858,0.0,1.0,2,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.0,43.69559704775669,21,2,1,2
2019-01-02 22:00:00,1,22,2,-8.032784369505885,6.865212092329344,49.73465756607357,1.0,2,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.0,65.42934584837433,22,2,1,2
2019-01-02 23:00:00,1,23,2,-3.791357600661084,7.306173128995969,0.0,0.8640357197112589,2,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.0,52.24550705871045,23,2,1,2
2019-01-03 00:00:00,1,0,3,-3.863722248635683,10.53139938051968,0.0,0.8823862986553515,3,0.0,1.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,39.31609196079944,0,3,1,3
2019-01-03 01:00:00,1,1,3,-6.78294391298547,5.772385076292488,0.0,0.7305789078952641,3,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,45.49427792810327,1,3,1,3
2019-01-03 02:00:00,1,2,3,-1.402790888983016,5.530811129614416,0.0,1.0,3,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,51.32283349045703,2,3,1,3
2019-01-03 03:00:00,1,3,3,-1.7855894826725014,9.054205130097696,55.40989482129427,1.0,3,0.7071067811865475,0.7071067811865476,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,30.061448155463616,3,3,1,3
2019-01-03 04:00:00,1,4,3,-1.5746758094623303,8.842413247597715,30.29660471622943,0.8363329352640513,3,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,36.43051313075825,4,3,1,3
2019-01-03 05:00:00,1,5,3,1.5020228813544716,9.312160039353286,0.0,0.7648023953906793,3,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,43.23860169097113,5,3,1,3
2019-01-03 06:00:00,1,6,3,2.5110402172192963,8.850237915322019,7.107400626502026,0.9373867542601528,3,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,41.86603655590048,6,3,1,3
2019-01-03 07:00:00,1,7,3,2.141230541905133,9.85946932255863,117.80615977307902,0.8172321963461052,3,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,18.503460857398412,44.07759630270717,7,3,1,3
2019-01-03 08:00:00,1,8,3,-1.899266855295689,12.96876779998812,316.2499930259969,0.6190606059777257,3,0.8660254037844387,-0.49999999999999983,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,34.04603792560989,40.69672876442134,8,3,1,3
2019-01-03 09:00:00,1,9,3,-1.6338496735422972,8.604553869479064,578.2091038675511,0.7511988333196895,3,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,41.92826169842546,60.37308294589474,9,3,1,3
2019-01-03 10:00:00,1,10,3,-1.3884319649654782,6.058793401748581,615.7158312344095,0.7969156014118315,3,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,53.10412283008949,71.0309559434693,10,3,1,3
2019-01-03 11:00:00,1,11,3,-1.3057733480152822,5.689904512920446,730.2616733441981,0.4221502729175072,3,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,74.13925529684418,68.8153233409244,11,3,1,3
2019-01-03 12:00:00,1,12,3,-5.509307303463185,7.770564857948315,719.4783863281565,1.0,3,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,68.7157132702301,68.2066599661086,12,3,1,3
2019-01-03 13:00:00,1,13,3,-6.216372006612843,7.825373306684385,749.471475256106,0.2727255217628975,3,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,52.50493428230861,55.87830048020226,13,3,1,3
2019-01-03 14:00:00,1,14,3,-9.26362877578466,6.22091913557801,513.0982219754652,0.4389459346656717,3,-0.4999999999999998,-0.8660254037844388,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,68.8238299050743,55.27757986012292,14,3,1,3
2019-01-03 15:00:00,1,15,3,-10.478905981866683,5.445062136603022,491.13426528197624,0.703753272773692,3,-0.7071067811865471,-0.7071067811865479,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,50.22205603933013,89.06291431032115,15,3,1,3
2019-01-03 16:00:00,1,16,3,-7.256034201906402,7.618561874580421,436.17794826469697,1.0,3,-0.8660254037844384,-0.5000000000000004,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,37.62512344290743,83.66124993905075,16,3,1,3
2019-01-03 17:00:00,1,17,3,-6.6681079020763026,15.290595446934503,231.02091039973573,0.6789278492023023,3,-0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,19.37744747876348,73.01927048994393,17,3,1,3
2019-01-03 18:00:00,1,18,3,-9.694979070933272,9.722987629489255,66.26861293950965,0.6559424385500662,3,-1.0,-1.8369701987210297e-16,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,7.637821662403961e-15,74.61352213965345,18,3,1,3
2019-01-03 19:00:00,1,19,3,-7.3735221634339,9.441597423163376,0.0,0.9789399967549328,3,-0.9659258262890684,0.2588190451025203,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,62.04005841406487,19,3,1,3
2019-01-03 20:00:00,1,20,3,-8.15781379659953,8.167538724976245,0.0,0.8193728195255694,3,-0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,63.82400385473727,20,3,1,3
2019-01-03 21:00:00,1,21,3,-9.376732242915594,7.7670626936283105,0.0,1.0,3,-0.7071067811865477,0.7071067811865474,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,79.26003462683992,21,3,1,3
2019-01-03 22:00:00,1,22,3,-6.328167616755779,10.055349608390593,0.0,0.8549355910890997,3,-0.5000000000000004,0.8660254037844384,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,68.88744552673525,22,3,1,3
2019-01-03 23:00:00,1,23,3,-2.7689809203532754,6.347856776912069,40.35302811042595,0.6976583926431925,3,-0.25881904510252157,0.9659258262890681,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0,56.871501351173215,23,3,1,3
2019-01-04 00:00:00,1,0,4,-4.557751143042727,17.102577445623353,25.6605525210426,1.0,4,0.0,1.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,44.4978822044876,0,4,1,4
2019-01-04 01:00:00,1,1,4,-0.0627165276822081,6.486949660805912,0.0,0.2832285343281366,4,0.25881904510252074,0.9659258262890683,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,47.96328265830611,1,4,1,4
2019-01-04 02:00:00,1,2,4,-7.2255892730023135,10.422137615080391,25.40953274258403,1.0,4,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,47.56546300294921,2,4,1,4
2019-01-04 03:00:00,1,3,4,0.6932398498603611,6.600529480569697,7.122587952603042,1.0,4,0.7071067811865475,0.7071067811865476,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,70.26747926464525,3,4,1,4
2019-01-04 04:00:00,1,4,4,0.0181220905757115,8.970913300412928,48.11088506997417,0.7249887958388377,4,0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,60.78949758868768,4,4,1,4
2019-01-04 05:00:00,1,5,4,-0.2544846343092181,10.817169393630056,47.634337745408494,1.0,4,0.9659258262890683,0.25881904510252074,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,73.05625808023588,5,4,1,4
2019-01-04 06:00:00,1,6,4,0.6974224882481808,5.93713611819659,0.0,0.5998228142954285,4,1.0,6.123233995736766e-17,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,33.449935954938596,6,4,1,4
2019-01-04 07:00:00,1,7,4,-3.631607762579268,6.745305371484827,195.1639175070188,0.9980831330150292,4,0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,19.952274252621013,60.99443901280491,7,4,1,4
2019-01-04 08:00:00,1,8,4,-0.595315821575654,6.838613324405642,267.1522263941087,0.3075776315348586,4,0.8660254037844387,-0.49999999999999983,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,36.088756343627594,57.39622952871888,8,4,1,4
2019-01-04 09:00:00,1,9,4,-0.2363400158665932,7.996414572030879,502.46803828514504,0.4327989811942413,4,0.7071067811865476,-0.7071067811865475,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,52.98787258877337,52.8311461233666,9,4,1,4
2019-01-04 10:00:00,1,10,4,0.969689024660208,9.322271824783291,637.4645435747442,0.3846266678793736,4,0.49999999999999994,-0.8660254037844387,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,60.24547242578779,54.10987371494125,10,4,1,4
2019-01-04 11:00:00,1,11,4,-4.228544275857514,15.478200222419911,611.6126522744865,0.4341975741718002,4,0.258819045102521,-0.9659258262890682,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,63.321639955659016,74.60857838834535,11,4,1,4
2019-01-04 12:00:00,1,12,4,-6.103086270609198,7.393163011445749,680.3679910345842,0.5764228772200123,4,1.2246467991473532e-16,-1.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,71.08292379917418,44.34887178939323,12,4,1,4
2019-01-04 13:00:00,1,13,4,-6.7837083775045,15.048748761174224,677.7749383751346,0.4191336334359284,4,-0.2588190451025208,-0.9659258262890683,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,76.26410791355059,49.75414093242706,13,4,1,4
2019-01-04 14:00:00,1,14,4,-5.155294829418675,9.660185397424105,618.9450754083346,0.2070168426693913,4,-0.4999999999999998,-0.8660254037844388,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,69.85951445975785,59.91872185217386,14,4,1,4
2019-01-04 15:00:00,1,15,4,-7.364130751436191,6.446137634304818,481.8868162193736,0.7546647735284522,4,-0.7071067811865471,-0.7071067811865479,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,45.04938713620145,62.52767157893835,15,4,1,4
2019-01-04 16:00:00,1,16,4,-9.875746491279092,8.229975673089214,291.98115628357925,0.7338968387297765,4,-0.8660254037844384,-0.5000000000000004,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,37.09607696536015,49.08082085437477,16,4,1,4
2019-01-04 17:00:00,1,17,4,-8.289193330041453,6.126472187265975,178.78125803756657,0.8782464087931603,4,-0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,17.721044380989092,53.455257926630715,17,4,1,4
2019-01-04 18:00:00,1,18,4,-9.291943966126745,7.823311754774833,0.0,0.908490235997476,4,-1.0,-1.8369701987210297e-16,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,7.691227649600221e-15,51.22340249271543,18,4,1,4
2019-01-04 19:00:00,1,19,4,-7.3784382152023875,7.680500301521462,0.0,1.0,4,-0.9659258262890684,0.2588190451025203,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,60.75639602220768,19,4,1,4
2019-01-04 20:00:00,1,20,4,-10.22033227149972,9.017285186509572,0.0,0.8590101835120599,4,-0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,49.79512120446966,20,4,1,4
2019-01-04 21:00:00,1,21,4,-8.676957263951097,10.434448245190715,0.0,1.0,4,-0.7071067811865477,0.7071067811865474,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,44.941594274257845,21,4,1,4
2019-01-04 22:00:00,1,22,4,-7.770315371087141,8.415406980618732,0.0,0.718967324524035,4,-0.5000000000000004,0.8660254037844384,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,62.33648145581586,22,4,1,4
2019-01-04 23:00:00,1,23,4,-8.70722418659967,6.583403860866088,0.0,0.7303725782765099,4,-0.25881904510252157,0.9659258262890681,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0,42.217036252049,23,4,1,4
2019-01-05 00:00:00,1,0,5,-3.82470620395536,13.74310223222104,0.0,1.0,5,0.0,1.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,54.085498932255454,0,5,1,5
2019-01-05 01:00:00,1,1,5,-2.6007409882121295,15.966791033621336,46.54100625186594,1.0,5,0.25881904510252074,0.9659258262890683,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,73.72470658972145,1,5,1,5
2019-01-05 02:00:00,1,2,5,-1.9067198447995903,8.229845247706459,63.07304019944024,0.9938480763745688,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,55.95279353545256,2,5,1,5
2019-01-05 03:00:00,1,3,5,-1.3505871189020695,9.57106644970413,121.96671393596333,0.7012780652464405,5,0.7071067811865475,0.7071067811865476,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,64.0128787494459,3,5,1,5
2019-01-05 04:00:00,1,4,5,-2.9175612232631476,8.103215096854985,84.5825204198832,0.6851731607592508,5,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,55.22208846624875,4,5,1,5
2019-01-05 05:00:00,1,5,5,-0.4286082721698885,9.091585374857356,0.0,1.0,5,0.9659258262890683,0.25881904510252074,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,58.51513838777228,5,5,1,5
2019-01-05 06:00:00,1,6,5,-0.1023757911380508,9.243237827537616,0.0,1.0,5,1.0,6.123233995736766e-17,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0,43.06459102795397,6,5,1,5
2019-01-05 07:00:00,1,7,5,-1.1918721650824082,6.340533781070713,178.61929391838837,0.7887380627536209,5,0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,19.29279823448937,32.205497286708265,7,5,1,5
2019-01-05 08:00:00,1,8,5,-0.4093911624943365,7.914302124542416,342.98890974271353,1.0,5,0.8660254037844387,-0.49999999999999983,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,36.918141896092294,17.29433210108175,8,5,1,5
2019-01-05 09:00:00,1,9,5,-0.0733111385226973,12.10696840230105,494.5862282949027,0.7587476278516657,5,0.7071067811865476,-0.7071067811865475,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,49.78838387896445,45.56366993246477,9,5,1,5
